frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
25765,birth,125,104.2,113.2,gate_miss,121,80.6,0,124,90.7,13,0,4,4
25802,exit,125,112.3,125.1,exit,,,,,,,,2,4
25802,death,125,112.3,125.1,age38_hits28,,,,,,,,2,4
25808,death,116,129.9,36.0,age614_hits557,,,,,,,,0,3
25812,exit,121,158.7,44.6,exit,,,,,,,,0,2
25812,death,121,158.7,44.6,age172_hits144,,,,,,,,0,2
25813,birth,126,45.8,91.9,genuine,119,138.5,7,125,74.3,11,0,1,2
25815,exit,119,180.6,31.7,exit,,,,,,,,0,2
25815,death,119,180.6,31.7,age508_hits476,,,,,,,,0,2
25825,death,126,76.1,82.4,age13_hits2,,,,,,,,0,1
25830,recover,126,131.7,115.2,hidden5f,,,,,,5,,1,0
25836,recover,116,108.6,19.9,hidden28f,119,,,,,28,,2,1
25845,death,126,120.2,94.7,age16_hits6,,,,,,,,1,2
25853,birth,127,81.1,10.4,returning,116,57.3,0,116,55.1,45,1,2,2
25862,death,127,81.1,10.4,age10_hits1,,,,,,,,1,2
25869,recover,126,134.4,62.4,hidden24f,116,,,,,24,,2,1
25871,birth,127,89.0,10.3,returning_reid,116,54.6,0,127,7.9,9,1,3,3
25874,birth,128,153.3,88.0,returning,126,44.8,0,126,33.8,29,2,3,4
25887,exit,126,178.6,45.3,exit,,,,,,,,0,4
25887,death,126,178.6,45.3,age19_hits8,,,,,,,,0,4
25890,exit,116,129.1,42.3,exit,,,,,,,,0,3
25890,death,116,129.1,42.3,age55_hits30,,,,,,,,0,3
25890,exit,128,154.4,86.1,exit,,,,,,,,0,3
25890,death,128,154.4,86.1,age17_hits6,,,,,,,,0,3
25906,exit,127,88.8,10.9,exit,,,,,,,,0,1
25906,death,127,88.8,10.9,age36_hits17,,,,,,,,0,1
25907,birth,127,89.0,10.6,returning_reid,,,,127,0.3,1,0,1,1
25916,death,127,89.0,10.6,age10_hits1,,,,,,,,0,1
25919,birth,129,95.6,51.9,returning,,,,116,34.8,29,0,1,1
25935,birth,130,20.7,95.4,gate_miss,129,61.7,3,127,108.9,19,0,1,2
25941,exit,129,-136.5,175.0,exit,,,,,,,,0,2
25941,death,129,-136.5,175.0,age23_hits7,,,,,,,,0,2
25944,birth,131,88.8,49.2,returning,130,91.0,2,127,38.6,28,0,1,2
25954,exit,130,-4.5,125.3,exit,,,,,,,,1,2
25954,death,130,-4.5,125.3,age20_hits3,,,,,,,,1,2
25963,death,131,106.5,104.8,age20_hits4,,,,,,,,0,1
25979,recover,131,80.7,109.8,hidden16f,,,,,,16,,2,0
25979,birth,132,31.5,113.6,returning,,,,130,37.9,25,0,2,2
25988,death,132,31.5,113.6,age10_hits1,,,,,,,,0,2
25990,birth,132,37.3,113.6,returning_reid,131,83.1,8,132,5.7,2,0,1,2
25991,exit,131,123.4,101.7,exit,,,,,,,,0,2
25991,death,131,123.4,101.7,age13_hits4,,,,,,,,0,2
25992,birth,131,98.5,98.3,returning_reid,,,,131,10.3,29,0,1,2
25999,death,132,37.3,113.6,age10_hits1,,,,,,,,0,2
26017,death,131,116.7,95.6,age26_hits5,,,,,,,,0,1
26028,birth,132,27.7,113.3,returning_reid,,,,132,9.6,29,0,1,1
26032,recover,131,106.0,93.2,hidden15f,,,,,,15,,1,1
26037,death,132,27.7,113.3,age10_hits1,,,,,,,,1,2
26053,birth,133,75.9,102.7,returning,131,106.2,5,131,41.4,36,0,1,2
26057,exit,131,-73.7,137.0,exit,,,,,,,,0,2
26057,death,131,-73.7,137.0,age26_hits4,,,,,,,,0,2
26060,birth,134,109.1,35.9,gate_miss,133,66.1,2,131,60.2,43,0,1,2
26062,birth,132,13.4,110.0,returning_reid,133,75.3,4,132,14.7,25,0,1,3
26067,exit,133,94.2,82.0,exit,,,,,,,,0,3
26067,death,133,94.2,82.0,age15_hits3,,,,,,,,0,3
26069,death,134,109.1,35.9,age10_hits1,,,,,,,,0,2
26073,death,132,21.2,101.2,age12_hits3,,,,,,,,0,1
26095,birth,134,109.2,52.9,returning_reid,,,,134,16.9,26,0,1,1
26105,death,134,110.7,17.7,age11_hits2,,,,,,,,0,1
26106,recover,134,147.9,37.2,hidden1f,,,,,,1,,1,0
26109,birth,135,106.1,58.4,returning,,,,133,26.5,42,0,1,2
26115,death,134,147.9,37.2,age10_hits1,,,,,,,,0,2
26120,death,135,105.7,60.2,age12_hits2,,,,,,,,0,1
26123,birth,136,15.4,98.6,genuine,,,,135,98.1,3,0,1,1
26142,recover,135,113.3,47.4,hidden22f,,,,,,22,,1,1
26199,exit,135,147.8,10.4,exit,,,,,,,,1,2
26199,death,135,147.8,10.4,age58_hits38,,,,,,,,1,2
26207,birth,137,3.0,49.2,gate_miss,136,47.5,0,135,150.0,8,1,2,2
26217,exit,136,43.2,77.5,exit,,,,,,,,1,2
26217,death,136,43.2,77.5,age95_hits76,,,,,,,,1,2
26236,birth,138,154.4,61.2,returning,137,120.4,0,135,51.2,37,0,2,2
26240,birth,139,6.6,43.7,returning,137,31.3,0,136,49.8,23,1,3,3
26256,exit,139,6.2,43.3,exit,,,,,,,,0,3
26256,death,139,6.2,43.3,age17_hits8,,,,,,,,0,3
26258,birth,140,35.3,34.2,returning,137,32.1,0,139,30.5,2,1,2,3
26258,exit,138,155.3,59.0,exit,,,,,,,,2,3
26258,death,138,155.3,59.0,age23_hits10,,,,,,,,2,3
26282,birth,138,155.3,54.2,returning_reid,137,132.2,3,138,4.7,24,0,2,3
26285,birth,141,18.8,96.2,returning,140,49.7,1,139,54.4,29,1,1,4
26288,exit,137,49.3,13.4,exit,,,,,,,,0,4
26288,death,137,49.3,13.4,age82_hits69,,,,,,,,0,4
26291,death,138,155.3,54.2,age10_hits1,,,,,,,,1,3
26293,exit,140,-43.3,85.5,exit,,,,,,,,0,2
26293,death,140,-43.3,85.5,age36_hits26,,,,,,,,0,2
26300,exit,141,-7.8,96.6,exit,,,,,,,,0,1
26300,death,141,-7.8,96.6,age16_hits3,,,,,,,,0,1
26319,birth,142,104.5,32.0,returning,,,,138,55.4,28,0,1,1
26353,death,142,110.7,49.0,age35_hits14,,,,,,,,0,1
26375,recover,142,61.5,59.6,hidden22f,,,,,,22,,1,0
26387,exit,142,-24.8,10.6,exit,,,,,,,,0,1
26387,death,142,-24.8,10.6,age13_hits2,,,,,,,,0,1
